gene_short_name,term,q_value,estimate,std_err
Gria2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,8.5258301280618097e-53,0.253200404168969,0.015890403590052001
Rps3a1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.25222196805656e-47,-0.068006253410469106,0.0044845209618469802
Hdgf,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.47788862962971e-19,-0.108962008382439,0.010957894236871201
Nes,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.2542570282426001e-22,-0.134168323283029,0.012529088073830401
Gpatch4,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.2494229342750201e-13,-0.16842939090398401,0.019810873510220098
Cct3,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,4.5132284123047199e-72,-0.16715753146102599,0.0090200198269672505
Glmp,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.9692385981639798e-14,0.15782139495189701,0.0181362625012291
Pmf1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.1957694985042298e-32,-0.30161365598263201,0.023934115719560101
Fdps,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.8592565479173899e-28,-0.19892454141122901,0.0167246435981909
Thbs3,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.75135102584194e-12,0.25490937666111502,0.0308648683642452
Gm15417,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.4812237628880002e-12,0.224879946880151,0.0273677242234006
Cks1b,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.76321286368181e-49,-0.28663370608229699,0.0185940020805553
Tpm3,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.7601909757583399e-34,-0.157972259541309,0.0121438453315467
Rps27,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.42772963185642e-70,0.081207800409678996,0.0044389924114282501
Ilf2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.7071089530070702e-39,-0.206802026939055,0.014971504162096401
S100a1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,6.4429257291743898e-30,0.57298412896057505,0.047068518466908897
S100a13,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.39009695850944e-15,0.27171719056420901,0.0302638672280174
S100a6,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.16478664874046e-29,0.61515358172457202,0.050950800995456298
S100a11,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,5.0609755987809097e-24,0.16535525758554401,0.0150275897927523
S100a10,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.1106676725645701e-16,0.108304801232354,0.0115845536272657
Cers2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,4.3665245969265398e-11,-0.13997183931644999,0.017800060635168698
Mrps21,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,8.2147260935947598e-22,0.110177383688361,0.0104610122993728
Anp32e,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.5197605985013801e-45,-0.17030864353508299,0.0115003147853014
Rbm8a,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.8982205307986303e-24,-0.12204400935734599,0.011067655648725
Phgdh,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.37891415982513e-31,-0.157465475508616,0.012612137541079701
Rap1a,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,8.3424278784227696e-13,-0.087132989258440596,0.010438198271012901
Wdr77,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.0437950306155399e-26,-0.23192278654469001,0.020180248134533799
Gstm5,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,7.3927892724009996e-16,0.11235790089138099,0.0122858734054094
Gstm1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,8.4237493122694597e-80,0.30639665596793098,0.015729543334630499
Sass6,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,8.5350260934545602e-12,-0.387860979063327,0.048081630117841799
F3,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,4.2689102720104301e-17,0.39657753599461598,0.041964967034440297
Larp7,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.23317340261101e-13,-0.18511106150068099,0.0217708055138566
Elovl6,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.1317987645215501e-14,-0.16213711360034,0.018482309288210201
Gar1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,5.5799609348539899e-33,-0.22928419626198901,0.017997654890638499
Rpl34,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.1078127911970899e-14,0.039831894753754801,0.0045627359567947598
Cenpe,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,7.9124444371417498e-19,-0.38707566411865701,0.0392528304098331
Ube2d3,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.48159935622973e-15,-0.075334766135108006,0.0083064927351688099
H2afz,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.3624035213789e-77,-0.23842495853592699,0.0124095845940902
Eif4e,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.19133930774654e-15,-0.0890013547229139,0.0097875820743766398
Fubp1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.4494442173879e-29,-0.14680391593383901,0.0121258841251583
St6galnac5,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.3089264147968698e-14,0.25580227192350102,0.029326040068811499
Srsf11,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.5580360679736e-12,-0.089203431654193699,0.0107825736278664
Depdc1a,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.3603693632613101e-17,-0.52625033724716996,0.054990886595739398
Wls,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.3380660525195499e-16,-0.31474183422024699,0.033737160605183898
Car8,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,4.6865414183221198e-74,-0.53327755616969197,0.0283970305009233
Mmp16,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,8.81002966256269e-12,0.400364387549418,0.0496557396095966
Rmdn1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.7577145653712798e-13,0.242566632151168,0.028611097970931199
Mms22l,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.1493456837741599e-11,-0.345472587572693,0.043442407584857699
Klhl32,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,4.1882989933163401e-16,-0.267721753208227,0.029078458534062698
Ndufaf4,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.6166556232515302e-12,-0.108390613088408,0.0132013837430807
Ndufb6,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.3681911788337801e-23,0.084499323171039906,0.0077430452709785101
Smu1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.55590567107739e-11,-0.13884077948140799,0.017506622829404801
Chmp5,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.40696036463989e-43,0.18242333866810201,0.0126048348024071
Enho,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.75561528558358e-40,0.29986845628571801,0.0213691402820093
Sigmar1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.3066357581752802e-11,-0.14997502148644201,0.018987829230971202
Vcp,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,5.2461815649990804e-280,-0.33064347698980801,0.0090623146322240597
Hint2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.22344109288199e-54,0.27856310287087499,0.017195210945620799
Melk,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.7218484266112501e-25,-0.50318666264266299,0.044666720736452697
Anp32b,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.0142542065970501e-127,-0.28128361194346002,0.0114591567384815
Smc2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.2326249903319699e-45,-0.34142370911842601,0.023081435763177199
Abca1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.0458860754047e-32,0.65937200071107205,0.051959069553412701
Rad23b,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.1525058294032e-21,-0.13681199122868201,0.013029601821825099
Hdhd3,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.1367616251776801e-24,0.60654756780082997,0.054735976104672797
Alad,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,5.7724783127245697e-29,0.26866153609791898,0.022403384771795199
Rgs3,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,5.10343859744988e-14,-0.302553381329212,0.034883532655100302
Atp6v1g1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,8.3999255331907395e-250,0.26377555871923403,0.0076615964167620404
Psip1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.00723736537417e-31,-0.14838417494897699,0.011944676908192901
Rps6,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.0642872875402302e-37,-0.072959138444111699,0.0053971246583978099
Mtap,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,4.2450952673811801e-20,-0.219097681084582,0.021581560618763599
Cdkn2a,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,7.6848617345555404e-42,0.37216726729114402,0.026108352434457201
Cdkn2b,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,4.8362940183372298e-26,0.378682757524687,0.0331670402365263
Jun,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,5.0312037393846e-18,-0.186713535740405,0.019303327905114801
Nfia,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,5.5907743446497804e-16,0.14196842678337299,0.0154723297773084
Usp1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,7.1847482921917597e-39,-0.30012378770179499,0.021803533910741
Dock7,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.86537741752653e-17,-0.205770891296399,0.021576272496656598
Atg4c,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,6.7349204361679601e-14,-0.59942081673506797,0.069365923326856094
Itgb3bp,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.6353771829161001e-42,-0.41524301403104602,0.028977444243599
Sgip1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.3911616407549001e-13,0.39068533246197401,0.046214144327352498
Tmem59,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.28539145046098e-17,0.091241015391373095,0.0095284098569916598
Dmrtb1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.1712953871465301e-194,0.67802433495556602,0.0223660631179496
Btf3l4,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.3334270428740998e-15,-0.104512709680948,0.0115873800821994
Rab3b,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,0,-3.01534589529588,0.053139401732685297
Nrd1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,4.4860911386232798e-13,-0.17565067554102101,0.020858834277962701
Faf1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.5771479759456799e-14,-0.19729305839566399,0.022544965507155401
Uqcrh,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.37856691762999e-57,0.10345128851539299,0.0062257457295249998
Rad54l,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.0862889363970298e-11,-0.33482023117773602,0.042344037267220198
Nasp,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.1951240317332401e-82,-0.32940084773982298,0.0166482050012863
Nasp,genotypePantr2_KO:assigned_cell_typeDifferentiating Progenitors,3.69450302908101e-12,0.217736337400841,0.0266167811505931
Kif2c,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.06306097772656e-22,-0.52377768590500495,0.048841826492633397
Atp6v0b,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,5.6259224194089798e-77,0.16465426896424301,0.0086034690995228195
Cdc20,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.3700924524041199e-25,-0.47171568765369698,0.041827543893649101
Ebna1bp2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.4383071355037199e-32,-0.16954006977606101,0.0134307250026148
Ybx1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,6.4436059238645796e-51,-0.0783558108973198,0.0050039840980773097
Ppih,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.26212940028766e-17,-0.202214357420097,0.0211132954791785
Ctps,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.1470494457748299e-21,-0.254847622031943,0.024408694283609301
Ndufs5,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.8045917170330799e-44,0.094168324065328393,0.0064393908290818801
Sf3a3,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.9259602875507502e-16,-0.20459638236337499,0.022205305826014401
Cdca8,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,8.77853862652613e-45,-0.46759263093616199,0.031756856310137298
Thrap3,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.5064059187548801e-26,-0.17688410979128899,0.0154544022641883
Clspn,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.3698512658069301e-15,-0.29145047358897402,0.032105143275631999
Sfpq,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.6929858733287001e-17,-0.102217921833825,0.010706804219585
Ak2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.9766126891969799e-38,-0.183833506988409,0.013427325509788
Yars,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,4.6840679436529201e-13,-0.18902093324362701,0.0224601385787318
Rbbp4,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.15647792162696e-21,-0.13563576535584099,0.0129179924422952
Snrnp40,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.39967615076885e-12,-0.146847157881631,0.017722841851811801
Srsf4,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.53867534274926e-25,-0.26535136909663298,0.0234496131312898
Rcc1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.2960375657288999e-35,-0.360702739144528,0.027457459091905799
Atpif1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.4762205984262303e-42,0.094124705769498704,0.0065773396436837597
Dnajc8,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.5271899107600799e-18,-0.118382426921564,0.0121503181368522
Rpa2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,7.2648022526921604e-29,-0.29569376296876898,0.0246970738249782
Nudc,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.47364556456616e-42,-0.16078545565895599,0.011188542201355
Rps6ka1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,4.3378294572779798e-16,0.390292524153658,0.042408873371820199
Hmgn2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,8.6236642890793998e-35,-0.21595387639268601,0.016531383459723999
Stmn1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,6.1905196771485499e-48,-0.26554053918506498,0.017456809944731599
Aunip,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.6023558349095499e-14,-0.35646060969478699,0.0407384481975765
Srrm1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.86810690084251e-19,-0.124538946971266,0.012500172895541801
Srsf10,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,5.9250849091618297e-27,-0.176282914312197,0.015197225458156501
Hnrnpr,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.8144478650260799e-15,-0.11861517972461701,0.0131811498842427
Minos1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,8.2035120076099803e-32,0.075384065766580702,0.0060178361885897301
Mrto4,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.1994880025277201e-19,-0.149909089097326,0.0149167663153402
Rcc2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,7.5541615679767595e-24,-0.249388278424511,0.022739692923240899
Mfap2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.29188014403528e-19,-0.64535479613380697,0.064630114929480301
Fbxo44,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.0707221037836699e-13,0.21325171959083,0.025190850045339701
Fbxo2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,5.7036488253356901e-39,0.53261903265011901,0.038646759127806199
Srm,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,8.2989186077252902e-39,-0.16781447810439001,0.0122007885286532
Eno1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.9593845310728801e-23,0.108524622750529,0.010009478406886801
Atad3a,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,8.8772863745257703e-14,-0.14466174788185501,0.016802256658460302
Vwa1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,9.6710026159212099e-12,0.359501550464153,0.044651155589463302
Cpsf3l,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.4260806208213301e-11,-0.19281437251402,0.024292188587284699
Noc2l,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,5.4813853005888601e-30,-0.22571315840589401,0.018521303815656798
Cyp51,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,4.21600140117375e-26,-0.17934652756698599,0.015691623390559802
Gm26825,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.2106848003931301e-34,-0.535122289379795,0.041192239531333101
Sri,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.2190304299357699e-20,0.13101251425041599,0.0127520521603612
Dbf4,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.37832474284421e-20,-0.34576727789716799,0.033694258414307503
Dnajc2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.8554393427132699e-28,-0.17906339639450899,0.015054584298482099
Psmc2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,7.5653864117605198e-12,-0.097687148594948606,0.0120877089848182
Tomm7,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.1346385773615601e-22,0.081109541016704798,0.0076095163752254898
Abcf2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.38050100886397e-21,-0.202939620765685,0.019359068501554801
Tyms,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.92355179476493e-34,-0.32114336156746298,0.02476185546259
Cenpa,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,5.6956743568741701e-16,-0.34492394500770501,0.037599606179456797
Ost4,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.0883930624599798e-21,0.10275177718461399,0.0098741796684438492
Atraid,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.7755904910276503e-21,0.13172923451337601,0.0126823265822974
Ppm1g,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.2124934481417101e-45,-0.22360362839011499,0.0150487872119873
Gpn1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,8.0052784672437898e-14,-0.20813212200938,0.024140827412529799
Ywhah,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.62023430564769e-19,-0.11272573580669901,0.0112502101187809
Ctbp1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.82870648287214e-52,-0.174688415070967,0.0109964427969982
Slbp,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.0499425901501299e-16,-0.17292966433740001,0.018627277650441199
Tacc3,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.14261699108983e-24,-0.37239004606024201,0.033710922519090102
Gm1673,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,7.3998208875213098e-21,0.113504782018734,0.0109962693692791
Mxd4,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,4.4997003280477397e-53,0.393022695147972,0.024603154630424302
Nop14,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.6509266877643799e-12,-0.17354552518622901,0.020995177482458501
Ppp2r2c,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,5.5298181822565998e-14,0.73204830582194003,0.084492827116838906
Lyar,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,6.6621044261262299e-68,-0.32687977871625901,0.018159103859770102
Ncapg,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.8149559139337002e-28,-0.48779377341438701,0.041221222361558202
Smim20,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.0677751724028301e-12,0.196599369282172,0.023862252135369501
Rfc1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.29266429011391e-36,-0.244275006121069,0.018254703019452499
Gm42726,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.27658210522372e-22,1.6762864006417,0.157860287959838
Uchl1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.1863200812583501e-16,0.16884337291725701,0.018073472856337602
Gabra2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,6.09255631723854e-13,-0.40145520352005998,0.047878801500105497
Ociad2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,5.8535714553213302e-64,0.30587853761483802,0.0174945138401555
Chic2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,7.8744139338238601e-38,-0.24871347618332401,0.018301996581975701
Paics,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.2840839527674799e-20,-0.137325141919591,0.013493374792346901
Hopx,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.0957600593567601e-20,0.42195966736595603,0.041437601035910897
Sept11,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,4.8552199771334501e-21,-0.176723789268039,0.017053831657930001
Hnrnpd,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.5601978059739701e-20,-0.12951651997284699,0.012695725425460699
Hnrnpdl,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.4975434268031002e-43,-0.16901205821991699,0.0116608025023747
Cops4,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,6.6601351660495903e-13,-0.11096847845455,0.0132511606683587
Coq2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,8.6973377474468496e-13,-0.18191408512471799,0.021805616361673899
Rpl5,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.30877325088126e-18,-0.062985844754801595,0.0064585011847229602
Atp5k,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.64279724866164e-127,0.17568080089810301,0.0071545504193551096
Pus1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.3986135219328601e-11,-0.21157488755734399,0.026650948776963401
Pitpnb,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.6891802545538399e-11,-0.17727646812842099,0.022208280052811599
Sart3,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,7.2335004689829595e-16,-0.279922876302863,0.030600479109429
Coro1c,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.3044416460679799e-49,-0.25530959440113199,0.016574555774357499
Ung,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,5.1352228270272701e-15,-0.32578961466088502,0.036473743569273999
Srsf9,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.7351959720794696e-21,-0.12738920917895699,0.0122632612027062
Cox6a1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.3911703406346798e-91,0.139341042654783,0.0066992090544254904
Rplp0,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.75162813469225e-13,-0.038828258810803901,0.0045994398620901999
Cit,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.2637689661708401e-16,-0.38932606024010902,0.041704604327266401
Rfc5,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,6.3263149684850896e-37,-0.39470096779956898,0.029378823042354299
Ddx54,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,5.2941654284531701e-14,-0.177850618556636,0.020515597178454501
Ppp1cc,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.09003242831366e-83,-0.237931235732049,0.011952736380895199
Anapc5,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.26751051729258e-20,-0.134336605171687,0.013080441832337799
Cdk2ap1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.8485038611214099e-13,-0.0791353592671519,0.0092830079047449693
Setd8,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.6615533392348701e-51,-0.26587168509228498,0.016885542121759599
Tmed2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,4.9015569732908798e-32,-0.121143674000394,0.0096391836135407798
Ubc,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.1710636603689899e-19,-0.097722768888402894,0.0097216415403930199
Aacs,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,6.7997862183831895e-20,-0.30641887557674502,0.030321184239039699
Ran,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.3388819168739302e-92,-0.14260816778661101,0.0068193007063033001
Chchd2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.3168351909284998e-39,0.067604001621584003,0.0048913489769249604
Wbscr16,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,4.7677559256561799e-17,-0.28293442655733703,0.029976461701986899
Rfc2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.40864596207708e-29,-0.23970533856019799,0.019915940399074
Eif4h,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,4.8896155891219198e-64,-0.211122969888238,0.012067867048018001
Baz1b,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.87911949513709e-13,-0.17562000785017001,0.020812949941894501
Fis1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.2253766915460001e-21,0.11611798932016799,0.0111631002266605
Srrt,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.2975690257583401e-35,-0.27587822443374399,0.0210005034165839
Tsc22d4,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.2237000412227401e-19,0.189721589693744,0.019065003885443702
Mcm7,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.03561614395197e-60,-0.39204162786570301,0.0229971227327882
Lamtor4,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,6.5676618002260997e-18,0.109091346863779,0.0113104552597398
3110082I17Rik,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,8.2933397301864799e-12,-0.31741556035768398,0.0393315827796753
Snx8,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.4598756362858899e-14,-0.25478764293846901,0.0290974022759612
Eif3b,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,9.9704100547059396e-35,-0.185777793536404,0.014233528967447701
Fscn1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.5553658906506499e-53,-0.185073430894414,0.011537331954057
Atp5j2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,1.1090284497348301e-95,0.12210116604386199,0.0057330423265574302
Rasl11a,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,4.0256755516712199e-29,0.40295730636435301,0.0335182795546606
Hmgb1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.3998672163981601e-106,-0.23968687704176,0.010681431483628901
Pon2,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,4.7543576631722903e-38,-0.291606563814783,0.0213998154768647
Ndufa4,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,7.7243787844837107e-43,0.082101952436159004,0.0056953549666312097
Tmem106b,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,5.4162013814498298e-15,0.20638146511625399,0.023120745138413799
Lsm8,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,8.8313711586185796e-13,-0.12803893223048701,0.0153511021791915
Ptprz1,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,2.33591292648382e-16,0.077888179774783003,0.0084024709189294607
Calu,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,4.76166096469303e-13,-0.14506693310232099,0.0172413460059633
Atp6v1f,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.6043236719500798e-41,0.151537321860198,0.010712746873431701
Tnpo3,genotypePantr2_KO:assigned_cell_typeCycling Progenitors,3.6065428618992298e-23,-0.211324435893368,0.0195237378398628
