"","gene_short_name","term","q_value","estimate","std_err","p_value"
"232","Gria4","genotypeP2KO:group3",6.97963862131755e-13,0.419604646513373,0.050018436302688,4.99651988067689e-17
"233","Gria4","genotypeP2KO:group5",1.02167776936232e-11,0.345994084456518,0.0428838875530472,7.25314332927957e-16
"234","Stau2","genotypeP2KO:group1",4.77661798718232e-15,0.109869314305217,0.0122707452454503,3.52076213398859e-19
"235","Lancl1","genotypeP2KO:group1",1.54451839447167e-13,-0.260766672778312,0.0304600131316053,1.14256428056789e-17
"236","Khdrbs2","genotypeP2KO:group2",2.02168108837378e-21,0.180658251751575,0.0172778262915281,1.4377932496791e-25
"237","Khdrbs2","genotypeP2KO:group4",2.88223648993823e-16,0.396405411926649,0.0427941728778966,2.04269063780172e-20
"238","Khdrbs2","genotypeP2KO:group5",5.04721293271827e-18,0.270773183989115,0.0279550380157722,3.5745134084407e-22
"239","Epha4","genotypeP2KO:group1",1.67856794034767e-19,0.191568835956703,0.0191086706454221,1.22684398505165e-23
"240","Epha4","genotypeP2KO:group6",2.29563835628565e-11,-0.247085358240099,0.0310077343003089,1.63100416077133e-15
"241","Xpr1","genotypeP2KO:group1",3.73501738027748e-49,0.229766788148371,0.0149377136687775,2.67877600249407e-53
"242","Xpr1","genotypeP2KO:group5",1.84736898368894e-18,-0.355645178863305,0.0363335540950702,1.30824232256139e-22
"243","Xpr1","genotypeP2KO:group6",2.74001026977923e-11,-0.2235556420753,0.0281323201445298,1.94685964884129e-15
"244","Cnih3","genotypeP2KO:group1",2.01542730479099e-24,0.260173084890586,0.0234577376660908,1.46640519848006e-28
"245","Cnih3","genotypeP2KO:group2",5.50338264447721e-58,-0.558327050736369,0.0335288994592839,3.89151650719644e-62
"246","Cnih3","genotypeP2KO:group3",1.10198155220751e-11,-0.342482132087713,0.0425038408347774,7.90234171536401e-16
"247","Rgs7","genotypeP2KO:group1",7.02500232568486e-83,-0.577450504345894,0.029160262719598,5.00356291003195e-87
"248","Rgs7","genotypeP2KO:group2",1.81218345076677e-22,0.456347527697991,0.0427184024064789,1.28843473214843e-26
"249","Rgs7","genotypeP2KO:group5",1.74817183316104e-29,0.627594707275314,0.0518943696873528,1.23589383751222e-33
"250","Ralgps2","genotypeP2KO:group1",1.90417310304019e-37,0.223071537460608,0.0165008492826226,1.37306973106446e-41
"251","Plxna2","genotypeP2KO:group1",1.37066538045365e-48,0.155442643910021,0.0101616754231551,9.83190144504445e-53
"252","Rabgap1l","genotypeP2KO:group1",1.81043154578973e-11,0.125853229592506,0.015746910577973,1.34584563320676e-15
"253","Gad2","genotypeP2KO:group1",1.27972780459693e-15,-0.855236235961435,0.0940003447659623,9.42431552100254e-20
"254","Hspa5","genotypeP2KO:group3",5.6053503631755e-14,-0.382921694716075,0.0441103403871675,4.00897608580711e-18
"255","Scn2a","genotypeP2KO:group1",2.84362790311792e-99,-0.658017098233924,0.0304185940559396,2.02191972633527e-103
"256","Scn2a","genotypeP2KO:group5",7.021679178784e-27,0.710565825874772,0.0613093164257467,4.96547569392829e-31
"257","Scn2a","genotypeP2KO:group6",3.49907482402958e-12,0.588387575602931,0.0717708058387307,2.48372716072514e-16
"258","Itga6","genotypeP2KO:group1",1.84237734189155e-16,0.423580079983158,0.0455124722623133,1.35419135750941e-20
"259","Itga6","genotypeP2KO:group3",4.01145927086398e-17,-0.583946950642241,0.0616570653275717,2.86083245675651e-21
"260","Meis2","genotypeP2KO:group1",2.06454800286259e-29,-0.139315200166804,0.0115346734765616,1.49626612760008e-33
"261","Meis2","genotypeP2KO:group3",8.95588064154251e-33,0.21153626523612,0.016653685534863,6.34988701187075e-37
"262","Tspan18","genotypeP2KO:group2",1.26370293215037e-20,-0.587045964567853,0.0571022167077923,8.98920850868094e-25
"263","Snap25","genotypeP2KO:group1",2.79076318720306e-21,0.137409751720264,0.0131833348565429,2.03616167167887e-25
"264","Snap25","genotypeP2KO:group2",6.17265447033076e-58,-0.368842919758408,0.0221590994864745,4.36507635268422e-62
"265","Jag1","genotypeP2KO:group3",3.78981653014286e-21,-1.07828709407758,0.10371940974102,2.69680248355715e-25
"266","Ivd","genotypeP2KO:group1",8.38030072339229e-17,0.355868626503339,0.0378970551256804,6.15610131741151e-21
"267","Ivd","genotypeP2KO:group3",4.5063562062962e-19,-0.541178756759411,0.0545013816454565,3.20988404180939e-23
"268","Fsip1","genotypeP2KO:group1",1.19063681522823e-17,0.624957727361088,0.065139146518928,8.73349090609722e-22
"269","Cst3","genotypeP2KO:group3",3.69090745253987e-41,-0.435782357782541,0.030825942448233,2.6137720080305e-45
"270","Stmn2","genotypeP2KO:group1",1.34895656729811e-44,-0.177853538813097,0.0121119598973344,9.69565562637899e-49
"271","Fabp5","genotypeP2KO:group1",1.0267630303391e-17,0.129759172911497,0.0135032298928491,7.53034859067911e-22
"272","Dok5","genotypeP2KO:group1",6.60870943342493e-141,-0.654388435131321,0.0254538105917456,4.68769288794505e-145
"273","Dok5","genotypeP2KO:group3",1.95249186412687e-76,0.767032765922296,0.0402921918006853,1.37926805886329e-80
"274","Dok5","genotypeP2KO:group4",1.57618252282442e-17,0.607810049687814,0.0635199659091946,1.11643470946623e-21
"275","Dok5","genotypeP2KO:group5",1.19085019325603e-11,0.561468492731921,0.0697528303377274,8.45474045620188e-16
"276","Sec62","genotypeP2KO:group1",2.18910178107049e-12,0.157659610558635,0.0191121632148443,1.62336060887689e-16
"277","Trpc3","genotypeP2KO:group1",7.63781794224886e-27,1.14374089129059,0.0987655820172925,5.54590324008776e-31
"278","Trpc4","genotypeP2KO:group1",1.42255302895852e-57,-1.29505716163403,0.0780424696151122,1.01756296778149e-61
"279","Trpc4","genotypeP2KO:group2",2.68727131829031e-20,1.09978821123698,0.107742859323485,1.91169617862297e-24
"280","Trpc4","genotypeP2KO:group3",4.50559252191066e-11,1.06594345165191,0.135213753296586,3.23352412940337e-15
"281","Kpna4","genotypeP2KO:group1",1.32504168764493e-14,-0.204915141152289,0.0231798622754648,9.77746227601042e-19
"282","Ppm1l","genotypeP2KO:group1",3.39404994973067e-251,0.381951508330447,0.0111417068459102,2.40116727961137e-255
"283","Ppm1l","genotypeP2KO:group2",4.47479939081323e-30,-0.271301181362243,0.022228591712764,3.17519292614293e-34
"284","Nmd3","genotypeP2KO:group1",2.26906515186675e-72,-0.602795719212383,0.032518901912375,1.61856419991922e-76
"285","Nbea","genotypeP2KO:group1",3.51173443618851e-278,0.256463833774595,0.00710848996400677,2.48354627736104e-282
"286","Ppfia2","genotypeP2KO:group1",8.59741516290415e-68,-0.179799405131785,0.0100123038121197,6.13838009631883e-72
"287","Ppfia2","genotypeP2KO:group2",1.70192747438033e-17,0.205564138987213,0.0215019651545848,1.21254451010283e-21
"288","Serpini1","genotypeP2KO:group1",1.97488154498344e-32,0.225045481490133,0.01780659115362,1.42838242802216e-36
"289","Ndst3","genotypeP2KO:group1",2.54294579790066e-19,-0.266669933026304,0.0267096626834649,1.85915031283862e-23
"290","Lef1","genotypeP2KO:group1",5.21769836414713e-74,0.951019062556862,0.0507489903646163,3.72081463606014e-78
"291","Lef1","genotypeP2KO:group3",5.15468326252455e-26,-0.699692820729711,0.0612846326028136,3.66203698673242e-30
"292","Lef1","genotypeP2KO:group4",4.15215352144761e-13,-0.604573875608917,0.0715393206557768,2.94667058508808e-17
"293","Lef1","genotypeP2KO:group6",7.15319047191365e-20,-0.746552438946612,0.0738252052056637,5.06241363900471e-24
"294","Gucy1b1","genotypeP2KO:group1",2.83018165762488e-66,-1.16200303796147,0.0654211891038954,2.02126957407862e-70
"295","Snx7","genotypeP2KO:group1",8.85651885636751e-38,-1.01104163571581,0.0744773690623841,6.38583809673914e-42
"296","Kcnq5","genotypeP2KO:group1",5.65546132673014e-53,-0.272018997074955,0.0170618714993978,4.05031964959546e-57
"297","Kcnq5","genotypeP2KO:group2",3.10732656266237e-40,0.796735254128114,0.0569680587155514,2.20112386672974e-44
"298","Kcnq5","genotypeP2KO:group4",2.99897526963643e-12,0.671862011107408,0.0817684840510063,2.12965151941232e-16
"299","Kcnq5","genotypeP2KO:group6",1.43935728702716e-18,0.835883146068368,0.0851759641064995,1.01908615620728e-22
"300","Dclk2","genotypeP2KO:group1",6.06306121117544e-18,-0.128918992500814,0.0133404614908807,4.44245399412034e-22
"301","Celf3","genotypeP2KO:group1",0,-0.918684200299449,0.0205950871711393,0
"302","Celf3","genotypeP2KO:group3",2.68069703313946e-11,0.428230979110137,0.0538783162427097,1.92288719111933e-15
"303","Rap1gds1","genotypeP2KO:group1",1.15917743596931e-13,-0.1670833819856,0.0194416892524723,8.56999435139217e-18
"304","Tspan5","genotypeP2KO:group1",7.93931607406652e-64,-0.207414421597714,0.0118922428870003,5.67418244287201e-68
"305","Tspan5","genotypeP2KO:group3",5.91554276751381e-43,0.381782946985056,0.0264653050044876,4.18829139586081e-47
"306","Tspan5","genotypeP2KO:group4",6.6339586931375e-19,0.238344484352089,0.0240957229193901,4.69594301206024e-23
"307","Tspan5","genotypeP2KO:group6",1.83459279120656e-11,0.301198842350803,0.0376677177669798,1.30334810401148e-15
"308","Bmpr1b","genotypeP2KO:group1",4.02981672748623e-13,-0.181251354814579,0.0214512080528524,2.98372332851046e-17
"309","Bmpr1b","genotypeP2KO:group2",8.04099024625398e-18,0.693412055568917,0.0719481759108494,5.72801698693117e-22
"310","Epha7","genotypeP2KO:group1",4.6160395182804e-26,-0.28939948701411,0.0253308634023137,3.35297415434038e-30
"311","Epha7","genotypeP2KO:group3",3.38686058798288e-18,0.446027829303076,0.045858858923882,2.41418532182114e-22
"312","Nr4a3","genotypeP2KO:group1",9.56971017533821e-12,0.330667229665457,0.0409716373908738,7.10762787829635e-16
"313","Tmeff1","genotypeP2KO:group3",9.73341779024433e-21,0.310023248917219,0.0300825867808357,6.92720645523047e-25
"314","Brinp1","genotypeP2KO:group1",2.55159601806643e-17,0.402320821547886,0.0422823598358229,1.87273102243408e-21
"315","Zfp618","genotypeP2KO:group1",2.77329582474022e-39,0.404242413586167,0.0292349199650621,1.99819570915788e-43
"316","Zfp462","genotypeP2KO:group3",4.67837911013691e-40,0.285556241057348,0.0204605599397378,3.31400376151938e-44
"317","Saxo1","genotypeP2KO:group1",9.14474382445357e-33,0.154445630415294,0.0121621224038509,6.61129541964544e-37
"318","Prkaa2","genotypeP2KO:group1",1.24052887922682e-15,-0.327505628411305,0.0359832417935734,9.13496965557306e-20
"319","Pde4b","genotypeP2KO:group1",3.74349291917778e-85,-0.318678722271654,0.015881403811025,2.66516653793093e-89
"320","Cachd1","genotypeP2KO:group1",9.97556149853886e-82,0.452015625159383,0.0229825626655751,7.10661929083056e-86
"321","Cachd1","genotypeP2KO:group2",6.56742057634877e-17,-0.423760844117727,0.0449887049385299,4.67998330816559e-21
"322","Cachd1","genotypeP2KO:group6",6.24690087524744e-17,-0.391760250038939,0.0415654403054664,4.42571794208108e-21
"323","Dock7","genotypeP2KO:group1",5.55657837524549e-20,0.143570767701888,0.0141671083891644,4.05856283342743e-24
"324","Scp2","genotypeP2KO:group1",9.80259526316723e-13,0.661096152457999,0.0792218350328315,7.26225756643001e-17
"325","Ssbp3","genotypeP2KO:group1",3.55888252357734e-141,0.286348477306703,0.0111276200734821,2.52403015856549e-145
"326","Sema3c","genotypeP2KO:group1",4.96548719679766e-18,-0.392949827750006,0.0405762238671721,3.63745307801455e-22
"327","Grik3","genotypeP2KO:group1",1.30962083168709e-33,0.373342394377517,0.0290527042294385,9.4639458858729e-38
"328","Grik3","genotypeP2KO:group2",8.17348496726532e-16,-0.307153049712344,0.0335672760744368,5.82696582823506e-20
"329","Sema3a","genotypeP2KO:group1",1.37073088084429e-44,-0.451715520528379,0.0307644588402256,9.85286717110617e-49
"330","Sema3a","genotypeP2KO:group3",1.29472477023852e-33,0.612798405056223,0.0476778481714042,9.17853941754232e-38
"331","Sema3a","genotypeP2KO:group5",7.82499918432201e-16,0.510439155345572,0.0557507031002159,5.54453283095161e-20
"332","Cdk14","genotypeP2KO:group1",1.29391676353368e-77,-0.455432175503636,0.0237467568325358,9.22250009646241e-82
"333","Cdk14","genotypeP2KO:group2",1.43206475725137e-23,0.369139058962751,0.0338158268401957,1.01795902562651e-27
"334","Cdk14","genotypeP2KO:group3",7.0741877308711e-22,0.359802636625782,0.034087410186322,5.03178585309844e-26
"335","Cdk14","genotypeP2KO:group4",7.21408891335592e-13,0.38806866815005,0.0462751299233512,5.12036973053866e-17
"336","Draxin","genotypeP2KO:group1",5.80849688256145e-25,0.269531438916052,0.024060754808636,4.2243613691356e-29
"337","Draxin","genotypeP2KO:group3",2.15559269558611e-16,-0.418623935110384,0.045045772559895,1.53871989120288e-20
"338","Prdm16","genotypeP2KO:group1",1.52769611240196e-28,-0.631264279554065,0.0529947810195022,1.10790928450356e-32
"339","Prdm16","genotypeP2KO:group3",4.06128733693278e-17,0.529173554392199,0.0558813824867275,2.89657466438398e-21
"340","Gnb1","genotypeP2KO:group1",1.05161497934721e-19,-0.0948749439402449,0.00942022418808707,7.68443536242023e-24
"341","Sel1l3","genotypeP2KO:group1",6.98704864285392e-12,0.264732629569582,0.0326466713514884,5.18788880520784e-16
"342","Sparcl1","genotypeP2KO:group1",1.01342492954538e-11,-0.502578008051605,0.0623265913599832,7.52748220712603e-16
"343","Rasgef1b","genotypeP2KO:group1",3.86123270579685e-62,0.303413094462257,0.0176231507107726,2.7599947861307e-66
"344","Rasgef1b","genotypeP2KO:group2",8.58181164204083e-28,-0.388099344229692,0.0329776335426693,6.09244046715947e-32
"345","Rasgef1b","genotypeP2KO:group4",5.84284426555856e-35,-0.485315745732738,0.0370720245325746,4.13009420057861e-39
"346","Rasgef1b","genotypeP2KO:group5",2.77043295368903e-17,-0.307040075946641,0.0322852630672797,1.96247995586104e-21
"347","Rasgef1b","genotypeP2KO:group6",1.35567887573032e-45,-0.402794236095164,0.0271411102615601,9.57535581106316e-50
"348","Cabp1","genotypeP2KO:group1",4.75954989062155e-42,0.394398764744611,0.027619683041658,3.42536875899356e-46
"349","Foxp2","genotypeP2KO:group2",1.64611131204963e-26,-0.380810167593943,0.0330675909223886,1.16927923856345e-30
"350","Abcg2","genotypeP2KO:group1",6.7028978248178e-12,0.41962816959738,0.051715983086198,4.97616765019881e-16
"351","Npy","genotypeP2KO:group1",1.49826136102761e-23,-1.18746825261601,0.108843377234692,1.09067581060465e-27
"352","Frmd4b","genotypeP2KO:group2",8.87388017049393e-20,0.23714388018927,0.0235011480930609,6.31413132951041e-24
"353","Frmd4b","genotypeP2KO:group3",1.34646706957086e-32,0.404030998090255,0.0318886890724002,9.54738048337841e-37
"354","Frmd4b","genotypeP2KO:group6",1.81129469670419e-11,0.17964385593579,0.0224616846683446,1.2867050484508e-15
"355","Cntn3","genotypeP2KO:group2",1.58366478612475e-23,0.885506244165539,0.0811870143983937,1.12580136925055e-27
"356","Itpr1","genotypeP2KO:group1",5.125245806724e-186,-0.389866527831072,0.0132118044717917,3.62977748351558e-190
"357","Itpr1","genotypeP2KO:group3",6.80687742001169e-13,0.349629981070117,0.0416625056225799,4.87249636364473e-17
"358","Itpr1","genotypeP2KO:group4",2.04475541817231e-16,0.368346058799926,0.0396083666567449,1.44894800040555e-20
"359","Itpr1","genotypeP2KO:group6",4.20168906760189e-11,0.406024624826499,0.0514388715865469,2.98606287229187e-15
"360","Cd9","genotypeP2KO:group3",1.89387448747462e-13,-0.516604292995948,0.0604836279054186,1.35528444788509e-17
"361","Slc17a6","genotypeP2KO:group1",1.90247893963083e-21,-0.335176170763891,0.0320453344793158,1.38775909229764e-25
"362","Slc17a6","genotypeP2KO:group3",1.59496242869749e-16,0.63749587210902,0.0683615818475029,1.13836444843158e-20
"363","Slc17a6","genotypeP2KO:group4",5.07476149038963e-16,0.364995144177843,0.0396630372998501,3.59708072752313e-20
"364","Apba2","genotypeP2KO:group1",6.44206653447197e-44,0.173443294929264,0.0118981076260095,4.63224745413962e-48
"365","Chrna7","genotypeP2KO:group1",1.21366059068644e-74,0.405814675460834,0.0215657856323596,8.65355144874467e-79
"366","Chrna7","genotypeP2KO:group2",2.33218085832569e-46,-0.621689660507824,0.0415606926425601,1.65063405642699e-50
"367","Chrna7","genotypeP2KO:group6",3.67854835733243e-16,-0.358982860306884,0.0388637705541273,2.60723535142989e-20
"368","Tmem126a","genotypeP2KO:group1",2.64646477492287e-14,-0.187271543755329,0.0213721462001106,1.95455300954422e-18
"369","Ndufc2","genotypeP2KO:group3",9.24621286035574e-28,-0.329742385553938,0.0280339680389825,6.56504747256159e-32
"370","Arl6ip1","genotypeP2KO:group3",2.69521691357608e-11,-0.268715832890361,0.0338116818208432,1.9335798217778e-15
"371","Xylt1","genotypeP2KO:group1",8.11018578275467e-47,0.476398333169642,0.0317006887069319,5.82335447889328e-51
"372","Xylt1","genotypeP2KO:group2",1.32892981627343e-28,-0.483008319191142,0.0405029936745043,9.4330622960919e-33
"373","Xylt1","genotypeP2KO:group3",8.64234702436424e-47,-0.658122626874047,0.0438025429530053,6.11544510639983e-51
"374","Mical2","genotypeP2KO:group1",8.87560467326835e-34,-0.592582602964025,0.0460056146623718,6.4134725581822e-38
"375","Mical2","genotypeP2KO:group6",1.12787666627119e-14,0.540369847579364,0.0609714300406307,7.99742371319006e-19
"376","Gpc4","genotypeP2KO:group1",1.84011950862168e-31,0.301165616121518,0.0241684624312702,1.33216499574436e-35
"377","Fgf13","genotypeP2KO:group1",3.65577907562978e-18,-0.156820022555159,0.0161411297366786,2.67724575293283e-22
"378","Aff2","genotypeP2KO:group1",1.06310611563434e-16,-0.132407160405882,0.0141381098398172,7.81063930375681e-21
"379","Aff2","genotypeP2KO:group4",2.55650391794367e-18,0.311377054997859,0.0319183861573508,1.80991427819021e-22
"380","Gpm6a","genotypeP2KO:group1",1.93116726805054e-77,-0.156331601404884,0.00816022420842785,1.37655375867884e-81
"381","Gpm6a","genotypeP2KO:group2",1.42009492637613e-18,0.177830059155382,0.0181192906542993,1.01103155800664e-22
"382","Gpm6a","genotypeP2KO:group3",2.73532741241265e-17,0.226495949104793,0.023814446145088,1.95046164604439e-21
"383","Gpm6a","genotypeP2KO:group4",7.57462022031226e-23,0.225662669167519,0.0209646255989844,5.35725314400754e-27
"384","Gpm6a","genotypeP2KO:group5",1.28710972463426e-44,0.33121344389748,0.0225491985652353,9.09425368921263e-49
"385","Gpm6a","genotypeP2KO:group6",3.67271773176297e-16,0.227443095602276,0.0246226973800564,2.60291830741529e-20
"386","Tenm3","genotypeP2KO:group1",2.27930093420939e-64,-0.283084614244822,0.016164567556809,1.62865375792025e-68
"387","Tenm3","genotypeP2KO:group2",9.62139987927986e-17,0.262311930945736,0.0279679206225851,6.85675590028496e-21
"388","Tenm3","genotypeP2KO:group3",3.47135076605222e-21,0.347714565527442,0.033419383001758,2.47000908357209e-25
"389","Tenm3","genotypeP2KO:group4",1.11721338665858e-21,0.508022855534234,0.0483244724243829,7.90276145333931e-26
"390","Gab1","genotypeP2KO:group1",1.35324001107121e-104,0.557572577864083,0.0251224501242326,9.61654356929511e-109
"391","Gab1","genotypeP2KO:group3",1.04063940013304e-38,-0.530017362241242,0.0385947904607022,7.37205582412182e-43
"392","Gab1","genotypeP2KO:group4",5.90568020397403e-17,-0.529645421881768,0.0561597841541449,4.18397463972655e-21
"393","Gab1","genotypeP2KO:group6",6.45118005326446e-18,-0.477421861632586,0.0494180072492646,4.56850085210995e-22
"394","Gnao1","genotypeP2KO:group3",1.64849048057409e-18,-0.255045886614494,0.0260271385627376,1.17480792515257e-22
"395","Cotl1","genotypeP2KO:group1",6.93740151735258e-17,0.219081731758971,0.0232810129643229,5.09578486657307e-21
"396","Nectin1","genotypeP2KO:group1",1.21358089548339e-17,-0.413901850115854,0.043149759471992,8.90244201498965e-22
"397","Dixdc1","genotypeP2KO:group1",4.42590445816894e-69,0.510955114840569,0.0281943611383529,3.15887835141599e-73
"398","Cadm1","genotypeP2KO:group1",4.94525263513461e-33,0.172250525212582,0.013512964920118,3.57470914784922e-37
"399","Dscaml1","genotypeP2KO:group1",1.43639129509401e-18,-0.213557250468553,0.0217683233554314,1.05130007691869e-22
"400","Nedd4","genotypeP2KO:group1",1.66312219157139e-18,-0.128613376211955,0.0131296772643923,1.2174234620975e-22
"401","Rora","genotypeP2KO:group1",9.57544325406209e-28,-0.405564071373342,0.0344942193814071,6.94778932960535e-32
"402","Rora","genotypeP2KO:group3",4.83518509228663e-11,0.309741601516989,0.0393345325223293,3.47056064620057e-15
"403","Mlip","genotypeP2KO:group1",4.46621203555247e-25,-1.05210891162155,0.0937254055746893,3.24720956489201e-29
"404","Mlip","genotypeP2KO:group2",2.25542318640612e-13,0.949999577766116,0.111485490641613,1.60998157356422e-17
"405","Csnk1g1","genotypeP2KO:group1",1.8333985352465e-12,0.13575847091311,0.0164149831371685,1.359180469454e-16
"406","Clstn2","genotypeP2KO:group1",5.03580655697817e-147,-0.336741901865171,0.0128254822401184,3.57098748899317e-151
"407","Pik3cb","genotypeP2KO:group1",4.02248160136481e-23,0.349547368453092,0.0323070813904297,2.92970255015645e-27
"408","Stac","genotypeP2KO:group2",3.09478716610468e-11,1.57477464100329,0.198566995486382,2.21245865463589e-15
"409","Arpp21","genotypeP2KO:group1",2.09401701114458e-23,-0.131694740309353,0.0121050332447144,1.52458464590068e-27
"410","Pdzrn4","genotypeP2KO:group2",1.07841488445998e-31,0.692603787966663,0.0553845433764951,7.64941753766477e-36
"411","Pik3r1","genotypeP2KO:group1",2.12865067427243e-14,-0.294869368765733,0.033557513705664,1.5715398112015e-18
"412","Pik3r1","genotypeP2KO:group2",4.89248591450463e-13,0.398917045925406,0.0473153544069536,3.49313573790135e-17
"413","Ccar2","genotypeP2KO:group1",5.57118109869027e-14,-0.369349528366825,0.0425617147884994,4.11673767730013e-18
"414","Oma1","genotypeP2KO:group1",4.79682034648619e-112,-0.724484394088146,0.0315564580256157,3.40731662628654e-116
"415","Fras1","genotypeP2KO:group1",2.29142142804169e-18,0.472899995210954,0.0484373619410338,1.67759091298169e-22
"416","Gsap","genotypeP2KO:group3",1.45073355056919e-18,-0.798824686747684,0.0814116261081318,1.03365411511877e-22
"417","Isl1","genotypeP2KO:group1",1.07618145270297e-14,-2.17643460792528,0.245550180977676,7.93819763002854e-19
"418","Adgrl3","genotypeP2KO:group1",3.38301170361412e-166,-0.465396703889095,0.0166799414315151,2.39725886027078e-170
"419","Adgrl3","genotypeP2KO:group4",2.21376936096634e-11,0.363104369266982,0.0455416551911629,1.57261444978784e-15
"420","Adgrl3","genotypeP2KO:group5",3.50684470694143e-80,0.44545492622783,0.0228604643203156,2.47623549423911e-84
"421","Adgrl3","genotypeP2KO:group6",1.09960107146352e-17,0.38221409071608,0.0397889838599831,7.78754299903345e-22
"422","Cdh6","genotypeP2KO:group1",2.57918778105399e-16,-0.452323150635309,0.0487889268410628,1.89618275331127e-20
"423","Cdh6","genotypeP2KO:group2",1.54660831930028e-14,0.58588453261794,0.0663763421252577,1.1032229968616e-18
"424","Cdh6","genotypeP2KO:group4",2.86396175647994e-11,0.698813853283365,0.0879995845231094,2.03464177073028e-15
"425","Prex1","genotypeP2KO:group1",2.17102799474911e-37,0.30276717688339,0.0224120880046768,1.56572046354328e-41
"426","Mid1","genotypeP2KO:group1",3.210449010884e-12,0.247409979974335,0.0301602242847088,2.38181542464871e-16
"427","Lmo1","genotypeP2KO:group1",1.62789519685081e-26,0.266207210510518,0.0231179671695734,1.1822042097682e-30
"428","Mmd2","genotypeP2KO:group3",4.42632701012731e-18,-0.394221382048936,0.040646529728766,3.15557639561368e-22
"429","Mdga2","genotypeP2KO:group2",1.55191816226114e-11,-0.159052421428305,0.0198416561036916,1.10906750679707e-15
"430","Tfap2d","genotypeP2KO:group1",2.68770744940948e-16,-0.842178948765906,0.0908831687454616,1.9761101752882e-20
"431","Nhsl1","genotypeP2KO:group1",1.2109197934235e-13,0.147164778292645,0.0171340907818552,8.95650734780695e-18
"432","Atp8a1","genotypeP2KO:group1",9.95698065197258e-82,-0.45724698765041,0.0232484326023077,7.09287694256488e-86
"433","Atp8a1","genotypeP2KO:group3",1.54359547977731e-26,0.520066171087795,0.0451381025827855,1.09645935486384e-30
"434","Bach2","genotypeP2KO:group1",1.91568354488058e-104,0.233921976894433,0.010547268904783,1.36153770069693e-108
"435","Bach2","genotypeP2KO:group2",9.65497851378816e-33,-0.249806586559501,0.0196757745890359,6.84750249204834e-37
"436","F13a1","genotypeP2KO:group1",2.4391977850024e-15,-0.555255560107521,0.0615055446999387,1.79749284082712e-19
"437","Diaph2","genotypeP2KO:group1",2.49288324015819e-46,0.393215757990116,0.0262965060207145,1.79073575185561e-50
"438","Diaph2","genotypeP2KO:group2",3.7574003698094e-19,-0.491553497928011,0.0494131249514016,2.67468705140191e-23
"439","Trpm3","genotypeP2KO:group1",4.32874676787419e-56,-0.699064260577793,0.0426595497264363,3.09727158548525e-60
"440","Trpm3","genotypeP2KO:group5",3.76900209227286e-23,0.603681427794291,0.0557511128111059,2.66699836702014e-27
"441","Trpm3","genotypeP2KO:group6",3.09705056107821e-29,0.833737577340159,0.0692098227617092,2.1898116107461e-33
"442","Pkp4","genotypeP2KO:group1",3.49803016861579e-40,-0.39674457239346,0.0283875469100689,2.51946857434154e-44
"443","Pkp4","genotypeP2KO:group3",1.61087777430533e-12,0.306326691735179,0.0369516540683345,1.1537586121654e-16
"444","Lpp","genotypeP2KO:group1",4.04180052155561e-14,0.12490350820423,0.0143328642117869,2.98574316433154e-18
"445","Limch1","genotypeP2KO:group1",3.85542167198247e-24,-0.159267400908083,0.0144357577164028,2.80598374962334e-28
"446","Limch1","genotypeP2KO:group4",4.83039789718323e-27,0.348801569318845,0.0300123458759038,3.41491544516312e-31
"447","Dnajc6","genotypeP2KO:group1",4.1404196338858e-40,0.380516482303854,0.0272498976483789,2.98236665986156e-44
"448","Plekha6","genotypeP2KO:group1",4.79896336122626e-14,0.353699247152079,0.0406785682654351,3.54533345244257e-18
"449","Plekha6","genotypeP2KO:group3",8.06102682662836e-16,-0.52788151797862,0.057681251103469,5.75582065450079e-20
"450","Podxl2","genotypeP2KO:group1",4.78769040625352e-17,0.129051517517579,0.0136572311057949,3.51519119401874e-21
"451","Man1c1","genotypeP2KO:group3",6.9898547574204e-22,-1.14900572207853,0.108844169519288,4.97144719588933e-26
"452","Sox5","genotypeP2KO:group1",0,0.554942286400641,0.00888564474318691,0
"453","Sox5","genotypeP2KO:group2",3.27522282727677e-195,-0.423091518322905,0.0139973773147884,2.31203079717406e-199
"454","Sox5","genotypeP2KO:group3",1.04472051445089e-12,-0.262965812215057,0.0315254618475641,7.47992063042095e-17
"455","Sox5","genotypeP2KO:group4",1.14397858005926e-13,-0.245798277632815,0.0285800439168541,8.11504986918677e-18
"456","Clvs1","genotypeP2KO:group1",2.72537896306417e-12,0.175449497974302,0.0213367527740116,2.02179448298529e-16
"457","Psd3","genotypeP2KO:group1",7.88994079484657e-19,0.152274205139365,0.0154266465525782,5.77256423386492e-23
"458","Fam124a","genotypeP2KO:group1",1.52939718721639e-15,-0.512373134796115,0.0564361440832985,1.12637883872175e-19
"459","Gpr176","genotypeP2KO:group1",2.91071583600706e-24,0.410151428727217,0.03709044515365,2.11811660311968e-28
"460","Cacna2d1","genotypeP2KO:group1",2.6958356959991e-64,-0.180481510914489,0.0103114266196361,1.92642253537166e-68
"461","Cacna2d1","genotypeP2KO:group2",4.40623812814661e-17,0.271472914463485,0.02869343101026,3.13968799212385e-21
"462","Cacna2d1","genotypeP2KO:group3",1.02055999633687e-16,0.27906751797951,0.0297745870186779,7.28191221075186e-21
"463","Cacna2d1","genotypeP2KO:group4",2.39297047732857e-45,0.299331845163822,0.0202218066917399,1.69078674297221e-49
