gene_short_name,term,q_value,estimate,std_err
Atp5j2,genotypePantr2_KO,9.7477933748987395e-79,0.114316724255017,0.0059073676051133598
Rasl11a,genotypePantr2_KO,9.4680839004945101e-28,0.40621768565316102,0.034548670926017398
Hmgb1,genotypePantr2_KO,1.05415490341993e-63,-0.181017945301364,0.010373189818932
Pon2,genotypePantr2_KO,1.9357875633981498e-34,-0.30331284238008699,0.023328008284125599
Ndufa4,genotypePantr2_KO,2.7359383006240101e-29,0.070527563447628699,0.0058503680679106197
Atp6v1f,genotypePantr2_KO,1.4367602922445099e-23,0.120262664076814,0.0110230315765433
Tnpo3,genotypePantr2_KO,5.3216411064278e-19,-0.18805754739667299,0.018989613889147602
Smo,genotypePantr2_KO,3.4278778993872899e-12,-0.24443863219662701,0.029876568731454899
Mest,genotypePantr2_KO,1.9711551019115599e-52,-0.25463055177624799,0.016033089902279099
Akr1b3,genotypePantr2_KO,4.8288004388436899e-12,-0.13562707192562001,0.0166617397986469
Luc7l2,genotypePantr2_KO,1.6726942822172999e-11,-0.10127344607187,0.0126790285054842
Ndufb2,genotypePantr2_KO,1.8849548873851401e-24,0.096842362068278107,0.0087290447643006506
Cul1,genotypePantr2_KO,1.1169686137179001e-16,-0.168108762247028,0.017977773499148999
Ezh2,genotypePantr2_KO,1.7707488709090301e-22,-0.19180260275525701,0.0179622776344379
Pdia4,genotypePantr2_KO,7.2506400560205003e-12,-0.16204200262709101,0.0200289369338096
Tmem176b,genotypePantr2_KO,1.0520268814868599e-59,0.220256261525972,0.013025139214304199
Tmem176a,genotypePantr2_KO,8.0344951914422105e-18,0.18581463395179801,0.0193021771458977
Igf2bp3,genotypePantr2_KO,1.01766276747947e-22,-0.21258039331005499,0.0198123730297948
Hnrnpa2b1,genotypePantr2_KO,1.22360913476386e-12,-0.062820846770662297,0.0075637785571259497
Cbx3,genotypePantr2_KO,5.43328107252751e-13,-0.099505094962634197,0.011843308915728899
Tril,genotypePantr2_KO,1.01641118424983e-16,0.20118634734297899,0.0214920944204679
Chn2,genotypePantr2_KO,1.50160404955175e-35,0.363107746093977,0.027513303996509999
Gars,genotypePantr2_KO,2.7069297451590799e-42,-0.23838915551596701,0.0166371915987698
Fam188b,genotypePantr2_KO,3.1451792359318401e-15,-1.0789329702046899,0.12002289508214101
Lsm5,genotypePantr2_KO,2.4577814661605302e-16,-0.108728441486132,0.0117332083717292
Fkbp9,genotypePantr2_KO,3.4180868676389599e-15,-0.21897443648197701,0.024384152507178701
Mad2l1,genotypePantr2_KO,1.39839114989435e-12,-0.25780004044138799,0.0310993855427514
Serbp1,genotypePantr2_KO,3.7947448125955197e-80,-0.136603469077136,0.00699790713274232
Immt,genotypePantr2_KO,2.3275877455494399e-101,-0.24990601390421899,0.011404528084442299
Polr1a,genotypePantr2_KO,7.5924736357519001e-13,-0.29381926394713398,0.035136329059663698
Usp39,genotypePantr2_KO,8.8257002350212004e-17,-0.23912458288228899,0.025504140271157799
Tmsb10,genotypePantr2_KO,2.0855595674944199e-18,-0.0983391057453986,0.010070622389721401
Mrpl19,genotypePantr2_KO,6.1930463408760196e-62,-0.36595345583338401,0.021259650066336799
Mthfd2,genotypePantr2_KO,9.5169096409298803e-29,-0.32383382244412701,0.0270957854261407
Cct7,genotypePantr2_KO,3.8357743028083303e-67,-0.15528256630251,0.0086737132360416892
Snrpg,genotypePantr2_KO,4.2770330576389e-13,-0.071199513697409705,0.0084459946807417894
Cnbp,genotypePantr2_KO,1.7120722507254599e-49,-0.13064046830235901,0.0084572987326142594
Ruvbl1,genotypePantr2_KO,6.8621161891940599e-19,-0.19858599268271401,0.0201048059579917
Mgll,genotypePantr2_KO,1.2033207411886e-32,0.543957688299191,0.042898148006031797
Mcm2,genotypePantr2_KO,5.8837409376058294e-42,-0.35218377456160799,0.024672720816363101
Fbln2,genotypePantr2_KO,1.7072449449184801e-57,-0.755488100641311,0.045500220856652999
Suclg2,genotypePantr2_KO,3.52927422778216e-15,-0.18388173159514301,0.020484467210641202
Cntn4,genotypePantr2_KO,1.1063826068617399e-15,1.5685590844619,0.172292578348751
Slc6a11,genotypePantr2_KO,1.2834971422665901e-33,-0.31256136193525302,0.0243131966478265
Hnrnpf,genotypePantr2_KO,2.41048058612243e-141,-0.19922064787244401,0.0077071711659233103
Atp6v1e1,genotypePantr2_KO,1.3575381423850299e-19,0.11167836236115899,0.011123904298936499
Emg1,genotypePantr2_KO,4.3021441685197398e-41,-0.16173870441746199,0.0114434875207964
Phb2,genotypePantr2_KO,2.2798137528010698e-30,-0.104601061414591,0.0085321910048967806
Tpi1,genotypePantr2_KO,6.0446002707296996e-18,0.111037493036241,0.0114993770367282
Cdca3,genotypePantr2_KO,1.49924465524234e-17,-0.304570475014458,0.031852243966231999
Ncapd2,genotypePantr2_KO,1.3411898749681001e-15,-0.29911563621649401,0.032931261788452397
Ltbr,genotypePantr2_KO,1.8190688773942e-16,0.330009177731937,0.035488781993904497
Ccnd2,genotypePantr2_KO,1.72596554959476e-67,0.20093309629720801,0.011195513442798601
Fkbp4,genotypePantr2_KO,3.0745724780783902e-69,-0.198396169973416,0.010917166729368599
Ybx3,genotypePantr2_KO,2.8650071078402602e-24,-0.158239347199122,0.014311782557853101
H2afj,genotypePantr2_KO,4.2677087887836499e-32,0.13346305652145801,0.010609228437813201
Strap,genotypePantr2_KO,1.00808604176609e-36,-0.14307327598204,0.0106763289527583
Ldhb,genotypePantr2_KO,1.1372017310072101e-18,0.119312656702154,0.012141918186077599
Fam60a,genotypePantr2_KO,2.8267550076175002e-17,-0.28566856174534999,0.0300835502093111
Ndufa3,genotypePantr2_KO,2.2862922773118802e-102,0.17801424809736099,0.00808409468017093
Ube2s,genotypePantr2_KO,7.8245894507015997e-26,-0.161880533087255,0.014228996108517199
Trim28,genotypePantr2_KO,1.30156815992141e-33,-0.18952984838724601,0.0147442051776934
Chmp2a,genotypePantr2_KO,7.4310468638620598e-24,0.113982463168185,0.0103901287847907
Sepw1,genotypePantr2_KO,1.07858116672506e-42,0.102574192601855,0.0071266721825825503
Sae1,genotypePantr2_KO,1.4585460721760799e-35,-0.19298685055158399,0.0146204968008176
Ap2s1,genotypePantr2_KO,4.9642512674332002e-14,0.083075072008291104,0.0095713175545543896
Ppp5c,genotypePantr2_KO,1.30446496664948e-12,-0.11726084323660201,0.0141314674667774
Apoe,genotypePantr2_KO,7.2170259701481704e-128,0.79629106373596004,0.032383542362524401
Tomm40,genotypePantr2_KO,1.08247481757892e-23,-0.121303189343301,0.011092112006896601
Rps19,genotypePantr2_KO,2.3057283741254901e-25,0.043022862071648002,0.0038135389071631302
9530053A07Rik,genotypePantr2_KO,1.7637635763553201e-15,0.30065430467828402,0.033210256227698298
Fbl,genotypePantr2_KO,4.9749435827959902e-16,-0.10349390858771999,0.011260569523928799
Hnrnpl,genotypePantr2_KO,9.5430717036472699e-20,-0.15251978966985499,0.0151393830617087
Hspb6,genotypePantr2_KO,3.0045314569970898e-13,0.35988223643063799,0.0424817992551745
Psenen,genotypePantr2_KO,6.5553040482955602e-19,0.11253593957178901,0.0113877819084366
Cox6b1,genotypePantr2_KO,5.0642075426830501e-73,0.106619383501225,0.0057165690289354898
Tmem147,genotypePantr2_KO,5.5350122363184601e-12,0.082231207677598103,0.010122740280403501
Scn1b,genotypePantr2_KO,2.34115291615448e-34,0.425929802140318,0.032795516964922299
Uba2,genotypePantr2_KO,1.25039933020464e-23,-0.18289776936690599,0.016744551612299999
Tshz3,genotypePantr2_KO,7.4456569884325302e-17,0.70431374828995397,0.0749754160013269
Etfb,genotypePantr2_KO,6.3153932136197096e-20,0.12859101264684,0.0127127999123314
Pold1,genotypePantr2_KO,9.9421314319384905e-28,-0.40105757571867301,0.0341218659681672
Prmt1,genotypePantr2_KO,1.41980924226525e-75,-0.16647545337345701,0.00877715917762119
Tead2,genotypePantr2_KO,1.2886776038699099e-83,-0.57190810256865798,0.028694742124459698
Snrnp70,genotypePantr2_KO,2.48235432546891e-44,-0.20755308420405,0.0141638707610549
Ruvbl2,genotypePantr2_KO,5.3054789880087504e-31,-0.22003270461229299,0.017776252078494599
Gys1,genotypePantr2_KO,1.02065207985156e-12,0.30629794242259101,0.036783134311456099
Ftl1,genotypePantr2_KO,1.03227424360608e-129,0.172905266418722,0.0069817444980750697
Bax,genotypePantr2_KO,2.1596255560971402e-65,0.13187841313106699,0.0074617463855432102
Prmt3,genotypePantr2_KO,1.68271325537832e-22,-0.223165355181528,0.020890060559917999
Luzp2,genotypePantr2_KO,5.2866358074608204e-26,-0.83498910317542296,0.073173006506746602
Ndn,genotypePantr2_KO,0,-0.92847386738332804,0.022159663514676499
Peg12,genotypePantr2_KO,6.7527751118538703e-19,-0.29325035825878698,0.029683700306835498
Mphosph10,genotypePantr2_KO,1.03203201363156e-12,-0.15898378618790801,0.0190953094072388
Apba2,genotypePantr2_KO,9.5246689569261901e-35,0.26167884915332901,0.020041892536525
Snrpa1,genotypePantr2_KO,1.56497451599162e-26,-0.17714879344921,0.0153812898950219
Vimp,genotypePantr2_KO,4.0673953255866599e-13,0.12931414060889199,0.015329046593929901
Prc1,genotypePantr2_KO,3.70993769446384e-11,-0.29436211188832501,0.037317029534973102
Gm2115,genotypePantr2_KO,5.5214394807729497e-12,0.50410951142646498,0.062054002161327497
Serpinh1,genotypePantr2_KO,1.35191961680771e-17,-0.19037127688247699,0.019886811113205199
Rrm1,genotypePantr2_KO,1.23987683802945e-29,-0.25714719969369798,0.021215551038854301
Tmem9b,genotypePantr2_KO,2.41175625376431e-15,0.13453840353027899,0.014917734431525101
Eif4g2,genotypePantr2_KO,3.65723151061612e-64,-0.13670194542487599,0.0078063400957398398
Spon1,genotypePantr2_KO,1.19964373016763e-15,-0.37841883964867901,0.041606363589610597
Plk1,genotypePantr2_KO,7.2230798014212404e-25,-0.45111620448967299,0.040349668025070298
Kif22,genotypePantr2_KO,5.9230451966752297e-17,-0.34594347293530903,0.036731679266935102
Dctpp1,genotypePantr2_KO,5.5824543876376799e-27,-0.15783171443771499,0.0135989407606989
Fus,genotypePantr2_KO,4.5718756700415498e-11,-0.078987776710590707,0.010046966910021
Bub3,genotypePantr2_KO,1.52411144918014e-13,-0.127097980078096,0.014864364945787399
Fuom,genotypePantr2_KO,3.4905185982953098e-13,0.27723622552641702,0.032793973334622598
Cend1,genotypePantr2_KO,4.2443794805892001e-31,0.59285125340326805,0.047826284717118001
Rplp2,genotypePantr2_KO,2.9995365634137301e-15,0.036088239172167198,0.0040121946904509301
Ctsd,genotypePantr2_KO,1.2259757214895201e-57,0.22860840095131299,0.0137515928694921
Cd81,genotypePantr2_KO,1.97596838488576e-61,0.15125183965338501,0.0088217050982165902
Dhcr7,genotypePantr2_KO,1.09404429253023e-46,-0.269544065966624,0.0179446108910437
Nup43,genotypePantr2_KO,1.07790485974602e-16,-0.229089540622848,0.0244892232644119
Bclaf1,genotypePantr2_KO,2.4385300398986199e-16,-0.125408428183687,0.0135319526996335
Ahi1,genotypePantr2_KO,1.75532211924183e-11,0.18193694572202099,0.022794822691376299
E030030I06Rik,genotypePantr2_KO,1.3137498947488699e-103,-3.6351787504499602,0.16410251808012999
Raet1e,genotypePantr2_KO,1.44854912445858e-37,-1.0493632706012099,0.077470858339926299
Cenpw,genotypePantr2_KO,4.5349526346658599e-24,-0.27205664731408402,0.024698619158507101
Hdac2,genotypePantr2_KO,1.8274778958669501e-16,-0.104330554840043,0.011220184445012601
Amd1,genotypePantr2_KO,1.1707735122718599e-127,0.47573191501398399,0.0193628978263451
Ppa1,genotypePantr2_KO,1.3463745584648699e-11,-0.10642434493485101,0.0132792439892982
Cdk1,genotypePantr2_KO,1.33568191033515e-16,-0.24360627757460901,0.026104683210769399
Ank3,genotypePantr2_KO,9.7263740710762793e-38,0.758521361694105,0.055877483183933797
Snrpd3,genotypePantr2_KO,1.06174326679836e-23,-0.11319228873698201,0.010348766838213499
Ddt,genotypePantr2_KO,2.5087672800871898e-25,0.219038203722592,0.019428385133902999
Chchd10,genotypePantr2_KO,4.0334207120399604e-12,0.34806030906287699,0.042644507659307503
Lss,genotypePantr2_KO,3.2422529843988498e-16,-0.26689984330894601,0.0288947670237404
Sumo3,genotypePantr2_KO,8.6782842044317295e-28,-0.16519755473327699,0.0140411562056848
Ptbp1,genotypePantr2_KO,2.4174239579675999e-31,-0.277467612416544,0.0223021966967617
Wdr18,genotypePantr2_KO,7.1479693665511602e-12,-0.145032376550084,0.0179226092659295
Gpx4,genotypePantr2_KO,4.2749919511473905e-53,0.13908021295659001,0.0087044190099215008
Gamt,genotypePantr2_KO,4.8554026257560104e-12,-0.199470797271073,0.024506959021461199
Dazap1,genotypePantr2_KO,1.57292070309903e-11,-0.11146779886889401,0.0139419994620668
Uqcr11,genotypePantr2_KO,2.6094811986064599e-48,0.115012926534535,0.0075325679483741297
Tcf3,genotypePantr2_KO,6.9055570167878301e-21,-0.19643212492825801,0.019014519976667602
Btbd2,genotypePantr2_KO,3.0212552024279502e-13,-0.20885972099543301,0.024656471797696401
Oaz1,genotypePantr2_KO,1.9113050572290299e-17,-0.049520403205314603,0.00519260742800896
Sppl2b,genotypePantr2_KO,3.5266700934174101e-13,-0.214503395220844,0.025377024486605001
Thop1,genotypePantr2_KO,7.2597942881612301e-13,-0.19584637903236199,0.0234054019121912
Eef2,genotypePantr2_KO,1.3476138285057199e-112,-0.14548361534183299,0.0063024427196430796
Tdg,genotypePantr2_KO,5.8131507001811402e-18,-0.14759002575671401,0.015278500459672001
Txnrd1,genotypePantr2_KO,1.1012144246221501e-13,-0.12187099671285299,0.014190646534757601
Tmpo,genotypePantr2_KO,1.4499133838842899e-31,-0.24659667755579201,0.019755729131619298
Atp2b1,genotypePantr2_KO,3.20309875233908e-16,-0.14283911447591499,0.015461665110350201
Rpl6l,genotypePantr2_KO,6.0786445901484096e-17,-0.17268443707706799,0.018340674468161001
Nap1l1,genotypePantr2_KO,4.1237725977715801e-46,-0.127978980087881,0.0085708546420965696
Cct2,genotypePantr2_KO,3.12712482630797e-32,-0.122510346937432,0.0097194817316727296
Tmbim4,genotypePantr2_KO,3.3710716168906898e-23,0.138996837250006,0.0128322209938104
Mettl1,genotypePantr2_KO,9.5645158037504607e-16,-0.19109068808260099,0.020953093934912001
Cdk4,genotypePantr2_KO,1.2172473584702999e-28,-0.0949308292544849,0.0079567539686813005
Mars,genotypePantr2_KO,5.5377496322100397e-27,-0.27605961419458702,0.023784145344007201
Shmt2,genotypePantr2_KO,4.4228901668784702e-14,-0.19583519580929301,0.022528469649999099
Lrp1,genotypePantr2_KO,2.0774291534332998e-12,0.30341525616758003,0.0368129416521676
Ptges3,genotypePantr2_KO,1.33393478992798e-28,-0.12372753359321299,0.0103770609084503
Timeless,genotypePantr2_KO,5.4530910746069505e-16,-0.309346709735424,0.033694573719568903
Myl6,genotypePantr2_KO,5.4708440105580599e-30,0.091603385790119105,0.0075158842195156596
Pa2g4,genotypePantr2_KO,2.81809196629396e-42,-0.15284328498839,0.0106690434329296
Cd63,genotypePantr2_KO,9.4669870525030099e-21,0.100220417448962,0.0097299802340473293
Pet100,genotypePantr2_KO,4.4109542748729599e-11,0.121607231353641,0.0154591049353321
Elavl1,genotypePantr2_KO,6.4557579580697599e-31,-0.16620012399558301,0.0134443949651319
Ash2l,genotypePantr2_KO,6.67587210853095e-21,-0.20045327013339401,0.019397632623520698
Gsr,genotypePantr2_KO,1.4733993170722299e-28,-0.20446433265408701,0.017160479095825201
Slc25a4,genotypePantr2_KO,6.1181977523014802e-24,0.064656930587501493,0.0058843655771920198
Scrg1,genotypePantr2_KO,2.7191730430839899e-18,0.36264012812039198,0.037240131830190301
Hmgb2,genotypePantr2_KO,6.9599726582439596e-19,-0.21335781670000101,0.021603437111942701
Msmo1,genotypePantr2_KO,1.3677348037536599e-19,-0.14553402971451401,0.014497235068741701
Tma16,genotypePantr2_KO,1.17645008949403e-11,-0.242093481109389,0.030144995642108301
Ndufa13,genotypePantr2_KO,7.9038093865548794e-43,0.094678515562424695,0.0065682089331805596
Uba52,genotypePantr2_KO,3.2508297810403998e-262,0.410974953644136,0.0116467070894638
Colgalt1,genotypePantr2_KO,2.4585602986644702e-12,-0.17063509187002801,0.020754026180238201
Tpm4,genotypePantr2_KO,6.9587663683545403e-43,-0.23161829698698799,0.016058357843385
Hmox1,genotypePantr2_KO,2.83005945601859e-11,0.28434346630324397,0.035892872881750498
Mcm5,genotypePantr2_KO,3.7973410116788203e-24,-0.27547762117351199,0.0249727509085058
Rbmxl1,genotypePantr2_KO,2.3752754035443301e-20,-0.125974751616002,0.0123373428038831
Lsm6,genotypePantr2_KO,2.00605533268036e-14,-0.080631706958696397,0.0091809258907650394
Abce1,genotypePantr2_KO,1.17197165972474e-21,-0.18739578406409799,0.017846754312292899
Smarca5,genotypePantr2_KO,8.5645694844852802e-20,-0.10787839806614299,0.010696850407736
Ndufb7,genotypePantr2_KO,5.1573087828760398e-31,0.096984664257747197,0.0078338512642711997
Ddx39,genotypePantr2_KO,2.6027456100556501e-35,-0.20670986464459101,0.0157125275644153
D8Ertd738e,genotypePantr2_KO,1.50973871086326e-13,0.069482633053478404,0.0081250825798715801
Nfix,genotypePantr2_KO,2.77820951335338e-89,0.352205020646911,0.017110857689841299
Nudt21,genotypePantr2_KO,2.9171777743233602e-31,-0.15185353474501601,0.0122204787240406
Mt3,genotypePantr2_KO,3.1191665081232399e-60,0.22794374523114899,0.013422349812428999
Mt2,genotypePantr2_KO,1.28131166333753e-45,0.27948534569716299,0.0188136816403046
Mt1,genotypePantr2_KO,3.8049650102598798e-159,0.34202597610576502,0.012469768409030101
Polr2c,genotypePantr2_KO,3.2882175638132099e-12,-0.11029406881605799,0.013472429976084801
Tmem208,genotypePantr2_KO,7.0022382794858502e-12,0.097975238993282004,0.012103671312387701
Lcat,genotypePantr2_KO,2.4956250655699801e-17,0.58515557227503601,0.061537840309557203
Prmt7,genotypePantr2_KO,5.2044890480872403e-31,-0.26379030757466099,0.021308707934262199
Gm10073,genotypePantr2_KO,4.94232724447531e-84,-0.41685679798687297,0.0208643026994863
Mtss1l,genotypePantr2_KO,2.6307104337171399e-12,0.14052133788729401,0.017108307058467699
Aars,genotypePantr2_KO,2.65615422779503e-19,-0.147589049896765,0.014799291204523101
Maf,genotypePantr2_KO,1.7430054475275901e-14,0.30850152331845299,0.035063398586450301
Cmip,genotypePantr2_KO,1.5166333677584501e-12,-0.224930741141772,0.027166084215827498
Hsbp1,genotypePantr2_KO,1.00046378701978e-37,0.11504194712105199,0.0084760215488165602
Cotl1,genotypePantr2_KO,1.2447356545543201e-21,0.117023728633958,0.0111509022172124
Gins2,genotypePantr2_KO,6.33119030684734e-22,-0.27341927066704103,0.0258955522166649
Cox4i1,genotypePantr2_KO,1.3519962344346801e-50,0.081918647882420703,0.0052473464073506896
Mvd,genotypePantr2_KO,6.5298511281852503e-20,-0.245446899528346,0.024273338412060499
Ankrd11,genotypePantr2_KO,6.8140216081778996e-22,-0.13814657548800399,0.0130924842925887
Afg3l1,genotypePantr2_KO,5.5929135219791997e-12,-0.13486213705943201,0.016604266691402199
Rab4a,genotypePantr2_KO,2.1398057190620299e-42,-0.45931530472212601,0.032018862814259003
Itgb1,genotypePantr2_KO,3.1389480295392701e-16,-0.10719411693629601,0.011600510822541699
Dnajc9,genotypePantr2_KO,7.0168916539467403e-16,-0.15521753610036201,0.0169570096967562
Selk,genotypePantr2_KO,1.27326338874126e-22,0.097498194049790196,0.0091044502055078191
Spcs1,genotypePantr2_KO,1.13689933702833e-19,0.0835551676899179,0.0083081029118661793
Nt5dc2,genotypePantr2_KO,1.07228364162854e-37,-0.22416046487080701,0.0165218566350947
Psmc6,genotypePantr2_KO,4.6286955439777503e-18,-0.118947922895406,0.0122836524797913
Otx2,genotypePantr2_KO,6.0193289214531603e-12,-4.6337312201007697,0.57113669785730004
Ndrg2,genotypePantr2_KO,4.4432678309808501e-11,0.26989255930195299,0.034313657933489602
Supt16,genotypePantr2_KO,1.3806440809293499e-18,-0.17484970178331999,0.0178293339723921
Prmt5,genotypePantr2_KO,1.75084014547016e-19,-0.18711946400024301,0.018685385142300202
Acin1,genotypePantr2_KO,4.2866531309166503e-24,-0.17795062798057901,0.016147740730818899
Psme2,genotypePantr2_KO,9.8584658060586191e-13,0.13479333741844399,0.016179227046720399
Nop9,genotypePantr2_KO,3.0396067481076498e-12,-0.202477163427326,0.024703855057623701
Pbk,genotypePantr2_KO,7.6574080185164405e-16,-0.22807842957035701,0.024942651647071799
Clu,genotypePantr2_KO,1.92335360970993e-16,0.40600484238196799,0.043689352287077599
Ppp2r2a,genotypePantr2_KO,4.8715383059618401e-14,-0.12480165135496001,0.014375178978298601
Gfra2,genotypePantr2_KO,2.7497618031898902e-21,-0.94452380431791905,0.0906537402910087
Fndc3a,genotypePantr2_KO,1.09698999956377e-86,0.49561662177166999,0.0244302100774445
Rb1,genotypePantr2_KO,1.80137857588628e-21,0.40121334253816099,0.038359136965538401
Itm2b,genotypePantr2_KO,1.18462031492956e-209,0.278931810645623,0.0088532306871868301
Sucla2,genotypePantr2_KO,2.6112881421505201e-13,-0.12722792702243399,0.014989377079489
Esd,genotypePantr2_KO,2.3523584856993599e-11,-0.117800439691006,0.0148268317747779
Tpt1,genotypePantr2_KO,2.6793780094939903e-26,0.0552473726613288,0.0048164941098953603
Tsc22d1,genotypePantr2_KO,1.1438241446811799e-34,-0.19762054763039399,0.0151519996328832
Ccdc122,genotypePantr2_KO,3.6252745899192203e-11,0.578308397467727,0.0732866850774887
Rgcc,genotypePantr2_KO,2.57005802293655e-101,0.59605890363855196,0.027207022827644499
Pcdh17,genotypePantr2_KO,8.9851247184576295e-24,0.23123046874630601,0.0211111982632382
Commd6,genotypePantr2_KO,0,0.53409013892608803,0.0136630740084345
Gm10076,genotypePantr2_KO,0,0.41204600342947001,0.0094973934157766907
Spry2,genotypePantr2_KO,8.2890577336058599e-34,0.33180457171496303,0.0257419635063675
Gpr180,genotypePantr2_KO,5.9385642994307197e-38,-0.40402426736637997,0.029683423557488299
Ipo5,genotypePantr2_KO,1.3466170785376399e-13,-0.15177902890120301,0.017721083885946301
Tmem123,genotypePantr2_KO,9.76179880229128e-30,-0.35533510760220299,0.029268825151320298
Ubl5,genotypePantr2_KO,2.8568307986283699e-32,0.098486606441210101,0.0078090876721929603
Dnmt1,genotypePantr2_KO,5.8383136715347903e-12,-0.19489347928769901,0.024010821853823701
Cdc37,genotypePantr2_KO,1.06189996271529e-11,-0.11308405103468,0.014058924468985601
Spc24,genotypePantr2_KO,3.5398453415426699e-13,-0.21824913023058801,0.025821530885462001
Hepacam,genotypePantr2_KO,5.3116273813367598e-59,0.399651928670679,0.0237699764092256
Hspa8,genotypePantr2_KO,4.3891581612534701e-145,-0.15603060386776299,0.0059580855961556501
Rnf26,genotypePantr2_KO,4.66344500765013e-13,-0.21021765669768,0.024967067268420701
H2afx,genotypePantr2_KO,2.0570624989534601e-23,-0.25070280457989502,0.023048306411015101
Atp5l,genotypePantr2_KO,3.89616437940355e-32,0.069187059831608902,0.0054966434109198102
Timm8b,genotypePantr2_KO,7.9424322592018601e-21,0.087988006621526602,0.0085283340215470804
Cryab,genotypePantr2_KO,1.1428909111776699e-78,0.95231874010886097,0.0492326800895398
Ppp2r1b,genotypePantr2_KO,9.2730287796766205e-14,-0.27867542372333598,0.032374193113436402
Acsbg1,genotypePantr2_KO,1.12269045057627e-14,-0.116104609152458,0.013122355418197699
Fam219b,genotypePantr2_KO,2.95633961031518e-35,-0.68544615471144199,0.0521409135856866
Pkm,genotypePantr2_KO,0,-0.33994105656783702,0.0072279406756858402
Kif23,genotypePantr2_KO,3.7632049303400199e-14,-0.39488890884105898,0.045331240233452599
Anp32a,genotypePantr2_KO,1.12693602414758e-24,-0.096573141160616896,0.0086687231205590104
2300009A05Rik,genotypePantr2_KO,1.0625891099817801e-51,-0.45957955319231703,0.029134372147552899
Rpl4,genotypePantr2_KO,4.39112236727321e-35,-0.070383201530416897,0.00536626728223612
Tipin,genotypePantr2_KO,9.6979617906647298e-14,-0.165278533561977,0.0192122325547694
Rbpms2,genotypePantr2_KO,3.5236655860404802e-45,-0.59806439413773704,0.040445604512906803
2810417H13Rik,genotypePantr2_KO,9.6867209719452204e-85,-0.426939263297895,0.021281080665924899
Aph1b,genotypePantr2_KO,7.7753030107096302e-45,-0.82390015920102699,0.055921962720946801
Rps27l,genotypePantr2_KO,5.7031514520535797e-115,0.14425851888617899,0.0061850402167310803
Tpm1,genotypePantr2_KO,8.3603892292845399e-165,0.30057441913071198,0.010768316864556499
Anxa2,genotypePantr2_KO,2.5954855140687599e-18,-0.40247859572384698,0.0413110314511781
Polr2m,genotypePantr2_KO,3.8920747425477501e-16,-0.113147001258195,0.0122754975839934
Tcf12,genotypePantr2_KO,2.9195571839690202e-56,-0.256302786621037,0.015598798681156901
Mns1,genotypePantr2_KO,1.8924506951317201e-84,-0.81921887109368696,0.040903562949731603
Arpp19,genotypePantr2_KO,2.36261324392313e-105,-0.216266483830755,0.0096825524365365002
Tmod3,genotypePantr2_KO,4.2417485254137604e-53,-0.50161080654295298,0.031392639019483803
Tmod2,genotypePantr2_KO,7.4227664438395902e-190,-0.61079566660321005,0.0203805715002097
Scg3,genotypePantr2_KO,8.6669049674952297e-24,-0.36207817058436798,0.033047569366343101
C920006O11Rik,genotypePantr2_KO,5.5952206678900101e-26,-2.4825169958247999,0.21764637154854799
Gsta4,genotypePantr2_KO,1.5113911867032299e-75,0.60278166759915996,0.031786319008081598
Slc17a5,genotypePantr2_KO,2.9860573044817501e-21,0.38141559390711499,0.036635328937516899
Cox7a2,genotypePantr2_KO,2.0358662953331101e-32,0.081058795857399196,0.0064135640930723103
Myo6,genotypePantr2_KO,4.0662725915018701e-46,-0.23697480527959999,0.015869382699438099
Irak1bp1,genotypePantr2_KO,1.7419390483412501e-60,-0.41574809142142799,0.024431391953470102
Hmgn3,genotypePantr2_KO,3.8085191894910198e-55,0.16184256084694501,0.0099456059889140892
Elovl4,genotypePantr2_KO,8.0701177156148396e-35,-0.33003915667153899,0.0252530134463218
Bckdhb,genotypePantr2_KO,1.80602904041006e-44,0.36555540261040698,0.024909258741936099
Tpbg,genotypePantr2_KO,3.95734189590703e-24,0.54442553750116496,0.049370293607808598
Me1,genotypePantr2_KO,4.13789939030839e-13,0.17009108022083899,0.0201676342529209
Cyb5r4,genotypePantr2_KO,4.2645771097540701e-78,-0.394765587794562,0.020481550978138901
Syncrip,genotypePantr2_KO,6.9007440354023502e-12,-0.106188283383554,0.013115391041415099
Ctsh,genotypePantr2_KO,1.7417314495406801e-13,-0.60503768160234095,0.070888729157199001
Morf4l1,genotypePantr2_KO,1.72701744971857e-41,-0.095506554103999997,0.0067266026318630497
Chst2,genotypePantr2_KO,1.47716924121711e-47,0.22240813772901899,0.014676302923149
Spsb4,genotypePantr2_KO,3.1372561212826102e-23,-0.21917431898578599,0.020221857507442501
Nmnat3,genotypePantr2_KO,2.4893078547619399e-11,-1.4732309042879701,0.18559127753230401
Mras,genotypePantr2_KO,2.261363519914e-26,0.33341412959276201,0.029029880108396001
Pccb,genotypePantr2_KO,8.9316897622813501e-24,0.36301932164196599,0.033141773872713803
Anapc13,genotypePantr2_KO,4.0967662301194498e-56,-0.192404546989487,0.011724726340458499
Ryk,genotypePantr2_KO,2.6470717464358601e-30,0.24247592560789599,0.019798171362122599
Rab6b,genotypePantr2_KO,1.04576957919812e-40,0.45006153462672599,0.031986135948560597
Srprb,genotypePantr2_KO,1.3760203442664601e-117,0.46559598554772302,0.019740476286288399
Trf,genotypePantr2_KO,1.73658736580503e-117,-3.4795093598649101,0.14758828807514701
